n_agents,regime,severity,corruption_type,corruption_level,partition_parts,phase,metric,system,baseline,mean_system,mean_baseline,mean_diff,ci_low,ci_high,cohens_dz,p_paired_t,n_pairs
100000,random,0.3,root,0.05,0,post_failure,knowledge_survival,B6,B4,0.834691,0.8386965,-0.004005499999999995,-0.004430012500000001,-0.003610499999999994,-5.751086865005745,2.0961100751555685e-08,10
100000,random,0.3,root,0.05,0,post_failure,iss,B6,B4,0.8099940776824951,0.9938099443912506,-0.1838158667087555,-0.1842324598133564,-0.18350919649004938,-298.10262563318526,8.66085219003025e-24,10
100000,random,0.3,root,0.05,0,post_failure,iss,B7,B2,0.8099216341972351,1.0,-0.19007836580276488,-0.19035034790635108,-0.18986092016100883,-453.124448252973,1.9994271622415515e-25,10
100000,random,0.3,root,0.05,0,post_failure,knowledge_survival,B7,B3Q,0.8976855,0.908611,-0.010925499999999987,-0.011312512499999981,-0.01053099999999999,-16.153366412113698,2.1202438039625732e-12,10
100000,random,0.3,root,0.05,0,post_failure,accuracy_macro,B7,B3Q,0.7813742117435252,0.8218530684961882,-0.04047885675266318,-0.04159070195881807,-0.039329778312577855,-21.240091007170026,1.8151922370943487e-13,10
100000,random,0.3,root,0.2,0,post_failure,knowledge_survival,B6,B2,0.716695,0.7188675000000001,-0.0021724999999999995,-0.0024355124999999797,-0.0018809875000000112,-4.6040672933318705,1.4611620242497642e-07,10
100000,random,0.3,root,0.2,0,post_failure,iss,B6,B2,0.8098393499851226,1.0,-0.1901606500148773,-0.19056812271475793,-0.1897895196080208,-285.67904190469756,1.2704155849041992e-23,10
100000,random,0.3,root,0.2,0,post_failure,knowledge_survival,B6,B4,0.716695,0.718769,-0.002073999999999998,-0.0025695250000000126,-0.001634500000000005,-2.6168648586384538,1.6875930124709905e-05,10
100000,random,0.3,root,0.2,0,post_failure,iss,B6,B4,0.8098393499851226,0.993935614824295,-0.18409626483917235,-0.18456191584467888,-0.18366595223546028,-240.17287172294206,6.055186903484702e-23,10
100000,random,0.3,root,0.2,0,post_failure,iss,B7,B2,0.8096998155117034,1.0,-0.1903001844882965,-0.19062698036432266,-0.1900404419004917,-378.9365548454796,9.99450235333654e-25,10
100000,random,0.3,root,0.2,0,post_failure,accuracy_macro,B7,B3Q,0.639863197779167,0.6667528257048814,-0.026889627925714553,-0.02784597716210365,-0.02602488550349949,-17.263150265796007,1.167973236787828e-12,10
100000,random,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8211695000000001,0.8764559999999999,-0.05528649999999998,-0.0557125,-0.05490298749999996,-79.92878531512572,1.2086251955344888e-18,10
100000,random,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.5741576540023793,0.6052738373326012,-0.031116183330221914,-0.031827572249296825,-0.030425551442820716,-26.013815204068237,2.935438993793402e-14,10
100000,random,0.5,none,0.0,0,post_failure,iss,B6,B2,0.6863403499126435,0.9999913930892944,-0.313651043176651,-0.31405190378427505,-0.3132842004299164,-475.25378920137877,1.3017676005916277e-25,10
100000,random,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.8211695000000001,0.8641539999999999,-0.042984499999999995,-0.043393499999999995,-0.04258949999999998,-63.24082840695647,9.94244313046519e-18,10
100000,random,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.5741576540023793,0.5864927788641106,-0.012335124861731318,-0.013100787336442049,-0.011573948296725471,-9.462882056790646,2.540336448155448e-10,10
100000,random,0.5,none,0.0,0,post_failure,iss,B6,B4,0.6863403499126435,0.9603301286697388,-0.27398977875709535,-0.27438421100378035,-0.2735879895091057,-397.4947740154915,6.499469381988057e-25,10
100000,random,0.5,none,0.0,0,post_failure,iss,B7,B2,0.6865203738212585,0.9999913930892944,-0.3134710192680359,-0.31381001576781276,-0.31315209180116654,-557.9434639108927,3.0729390446660693e-26,10
100000,random,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.8815685,0.898274,-0.01670550000000002,-0.017270000000000008,-0.016145475000000013,-17.281682724310212,1.1567794571162584e-12,10
100000,random,0.5,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.7632658309753845,0.8070455751160488,-0.043779744140664364,-0.04492359009285593,-0.04252981976103714,-21.312873484949456,1.7602568416176054e-13,10
100000,random,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.6653085,0.8757760000000001,-0.21046749999999997,-0.210785525,-0.2101284875,-372.97405499874606,1.1527940773157e-24,10
100000,random,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.43999926880724605,0.6044081140764618,-0.1644088452692157,-0.1649684022558456,-0.1638248534735933,-168.03493788239294,1.507363150349625e-21,10
100000,random,0.7,none,0.0,0,post_failure,iss,B6,B2,0.4975780487060547,0.9982118964195251,-0.5006338477134704,-0.5010172967612743,-0.5002254263311625,-739.7613038934579,2.4268527070047134e-27,10
100000,random,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.6653085,0.8271659999999998,-0.16185750000000002,-0.16234350000000003,-0.1613505,-190.3099538015547,4.916693639012371e-22,10
100000,random,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.43999926880724605,0.5518203984619181,-0.11182112965467199,-0.1125172009088804,-0.11109205890789897,-91.33805710021197,3.6375858598699363e-19,10
100000,random,0.7,none,0.0,0,post_failure,iss,B6,B4,0.4975780487060547,0.8503033578395843,-0.3527253091335297,-0.3535873980820179,-0.3519354179501534,-251.43130685024542,4.0093259398588974e-23,10
100000,random,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.7134885,0.8757760000000001,-0.1622875,-0.1627405125,-0.16183398750000003,-211.7121177150523,1.8841857300744672e-22,10
100000,random,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.5842962876783941,0.6044081140764618,-0.02011182639806759,-0.020803153317084176,-0.01936550322867596,-16.429742534144115,1.8208750061213124e-12,10
100000,random,0.7,none,0.0,0,post_failure,iss,B7,B2,0.4978170722723007,0.9982118964195251,-0.5003948241472245,-0.5008044455945492,-0.5000139129161835,-752.1572537073578,2.0897299720971115e-27,10
100000,random,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.7134885,0.726869,-0.013380499999999984,-0.013980512499999995,-0.012790999999999986,-13.35332211824638,1.1684811528328552e-11,10
100000,random,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.5842962876783941,0.6171394728396666,-0.03284318516127248,-0.033894074750477385,-0.03169242486824451,-17.574136701920985,9.95027326854899e-13,10
100000,random,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.3007305,0.8428585,-0.542128,-0.5427030125000001,-0.5415270000000001,-548.1742059242987,3.602451516901573e-26,10
100000,random,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.17766474520843026,0.5749201852750734,-0.39725544006664315,-0.39801873902966345,-0.39649570787574134,-309.9587128418498,6.097047092357096e-24,10
100000,random,0.9,none,0.0,0,post_failure,iss,B6,B2,0.20287393629550934,0.8951674640178681,-0.6922935277223587,-0.6928019106388092,-0.691758965626359,-777.2366879200381,1.5555663953447782e-27,10
100000,random,0.9,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.3007305,0.667872,-0.36714150000000007,-0.36799952500000005,-0.36640648750000004,-267.3438990319917,2.3078945440423358e-23,10
100000,random,0.9,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.17766474520843026,0.4296666871710372,-0.25200194196260683,-0.2527001105999939,-0.251260120087313,-206.25704607126693,2.383164947051187e-22,10
100000,random,0.9,none,0.0,0,post_failure,iss,B6,B4,0.20287393629550934,0.5263265132904053,-0.32345257699489594,-0.32452642802149057,-0.32256500180810693,-190.95864780560677,4.768403580407806e-22,10
100000,random,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.32181150000000003,0.8428585,-0.521047,-0.521579,-0.5204874875,-557.5518020456956,3.0924214228378357e-26,10
100000,random,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.23681021431143426,0.5749201852750734,-0.33810997096363915,-0.33891687755002864,-0.33729701916452015,-247.25013629939477,4.662467507481399e-23,10
100000,random,0.9,none,0.0,0,post_failure,iss,B7,B2,0.20291359722614288,0.8951674640178681,-0.6922538667917252,-0.6927187209203839,-0.6917797600850463,-858.0710784462764,6.38497618750715e-28,10
100000,random,0.9,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.32181150000000003,0.32817799999999997,-0.006366499999999997,-0.007037512500000002,-0.0057064874999999925,-5.638868557321837,2.4919774522725394e-08,10
100000,random,0.9,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.23681021431143426,0.25129717778706173,-0.014486963475627437,-0.01543945926266586,-0.013459493486162169,-8.581970052296167,6.067460841582713e-10,10
100000,targeted_whitebox,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8091229999999999,0.8757714999999999,-0.0666485,-0.06695201249999996,-0.06634450000000004,-129.12473940517577,1.6132059285659675e-20,10
100000,targeted_whitebox,0.3,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.5614104162139629,0.604132442396147,-0.042722026182183945,-0.043562932439484406,-0.041931349218571876,-31.152339598276388,5.805076081541891e-15,10
100000,targeted_whitebox,0.3,none,0.0,0,post_failure,iss,B6,B2,0.7240790009498597,0.9993805885314941,-0.27530158758163453,-0.27565351739525795,-0.2749661962687969,-469.7338025679045,1.4460964566423926e-25,10
100000,targeted_whitebox,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.8091229999999999,0.8143290000000001,-0.005206,-0.0057525125000000045,-0.004561474999999975,-5.106842984376711,5.932075230517008e-08,10
100000,targeted_whitebox,0.3,none,0.0,0,post_failure,iss,B6,B4,0.7240790009498597,0.8345853328704834,-0.11050633192062378,-0.11172245174646378,-0.10910079315304756,-49.90963128637914,8.367000149866515e-17,10
100000,targeted_whitebox,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.868805,0.8757714999999999,-0.0069665000000000196,-0.007302000000000031,-0.006621500000000025,-11.890748480117278,3.3015230327421544e-11,10
100000,targeted_whitebox,0.3,none,0.0,0,post_failure,iss,B7,B2,0.7241335153579712,0.9993805885314941,-0.2752470731735229,-0.2755986340343952,-0.2749648571014404,-516.4824159653422,6.156940760997595e-26,10
100000,targeted_whitebox,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.868805,0.886239,-0.017434000000000015,-0.017798500000000016,-0.017056487499999995,-27.617251630444702,1.7145552377636542e-14,10
100000,targeted_whitebox,0.3,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.7495644282097337,0.7941800738221565,-0.04461564561242267,-0.045633783558806776,-0.04354794342096141,-25.037420604755937,4.140145664128533e-14,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.67802,0.8705555,-0.1925355,-0.19293105000000002,-0.19210300000000002,-269.0510708206867,2.1793963464968434e-23,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.44975178422651557,0.597137657497424,-0.1473858732709085,-0.14824973027374755,-0.14655321462145363,-101.1053063080524,1.45797095557847e-19,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,iss,B6,B2,0.5494031965732574,0.9930796384811401,-0.4436764419078827,-0.44396621972322464,-0.4433716580271721,-856.4059083732583,6.497581828064588e-28,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.67802,0.749824,-0.07180399999999999,-0.072487,-0.0710229375,-56.4224066930518,2.775263098267319e-17,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.44975178422651557,0.4737609632929799,-0.02400917906646443,-0.024870319323064834,-0.023098061802816698,-15.911429514346858,2.427634397349336e-12,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,iss,B6,B4,0.5494031965732574,0.6943845689296723,-0.14498137235641478,-0.14614429146051408,-0.1437697996199131,-71.95958994258075,3.1100254612511696e-18,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.7258604999999999,0.8705555,-0.14469500000000002,-0.14511351249999999,-0.14426695000000003,-199.07025300086752,3.2792397296648126e-22,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.5949720502232916,0.597137657497424,-0.0021656072741323418,-0.003265143528918124,-0.0011420859031377876,-1.1796890249449645,0.004693810445556878,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,iss,B7,B2,0.5496068835258484,0.9930796384811401,-0.44347275495529176,-0.44376487135887144,-0.4431818163394928,-888.9016794722584,4.647134763809354e-28,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.7258604999999999,0.7399319999999999,-0.014071500000000025,-0.014640500000000002,-0.013529000000000024,-14.755893324197904,4.773670969673333e-12,10
100000,targeted_whitebox,0.5,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.5949720502232916,0.6292135335923168,-0.034241483369025064,-0.03529084961518379,-0.03320114426534296,-19.223316870223993,4.447275814707746e-13,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.458896,0.854288,-0.395392,-0.395633,-0.3951765,-1006.0977328020116,1.5244308133832094e-28,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.2836732941054508,0.5806768332605594,-0.2970035391551087,-0.2974342911449742,-0.29662648524625024,-434.3985980297262,2.923254474766049e-25,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,iss,B6,B2,0.3382485657930374,0.969606465101242,-0.6313578993082046,-0.6316296434402466,-0.6311081620305776,-1416.550068334184,7.01104363435206e-30,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B4,0.458896,0.6465205,-0.1876245,-0.18877351250000002,-0.186281425,-88.69785682348197,4.736411875039152e-19,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,accuracy_macro,B6,B4,0.2836732941054508,0.4002709809216215,-0.11659768681617075,-0.11753769991448956,-0.11549677077959782,-66.97774524029766,5.93116107095668e-18,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,iss,B6,B4,0.3382485657930374,0.5140780448913574,-0.17582947909832,-0.17756870105862618,-0.1738718129694462,-56.16685708958585,2.890965696897527e-17,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B2,0.48902999999999996,0.854288,-0.36525799999999997,-0.3656445125,-0.36490199999999995,-581.7764225615547,2.1089246160279659e-26,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B2,0.3705888472586062,0.5806768332605594,-0.2100879860019532,-0.21079400256444478,-0.20932700379299177,-167.28683882926117,1.5691256579573953e-21,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,iss,B7,B2,0.3382518619298935,0.969606465101242,-0.6313546031713486,-0.631726433262229,-0.6309977021068335,-1022.7056384383477,1.3155684495878474e-28,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.48902999999999996,0.4982385000000001,-0.009208499999999986,-0.009833999999999999,-0.008591999999999989,-8.669342637755692,5.544274200235051e-10,10
100000,targeted_whitebox,0.7,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.3705888472586062,0.3917367438444664,-0.02114789658586009,-0.022208153814136638,-0.019944608133475105,-11.09505554952936,6.13426788741296e-11,10
100000,targeted_world,0.3,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8685835000000001,0.876292,-0.007708500000000007,-0.007987500000000003,-0.007424499999999989,-16.020012628296183,2.2839438326031044e-12,10
100000,targeted_world,0.3,none,0.0,0,post_failure,iss,B6,B2,0.809647125005722,1.0,-0.19035287499427794,-0.1907781808078289,-0.19003916531801224,-299.8636424918014,8.213698164495593e-24,10
100000,targeted_world,0.3,none,0.0,0,post_failure,iss,B6,B4,0.809647125005722,0.9230719745159149,-0.11342484951019287,-0.11464800983667374,-0.11215400025248529,-53.989734496634235,4.125927845821878e-17,10
100000,targeted_world,0.3,none,0.0,0,post_failure,iss,B7,B2,0.809802383184433,1.0,-0.19019761681556702,-0.19048370450735094,-0.18991308733820914,-398.14982361146343,6.403862457987925e-25,10
100000,targeted_world,0.3,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.9344675,0.9528890000000001,-0.01842149999999999,-0.01866701249999999,-0.01815898749999998,-42.80017615722709,3.334173168771237e-16,10
100000,targeted_world,0.3,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.8238690613875281,0.8739832838449637,-0.05011422245743567,-0.050719528261544695,-0.04946628717349412,-46.86209226196877,1.474849771388085e-16,10
100000,targeted_world,0.5,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.8210345,0.8764025,-0.05536800000000001,-0.0558260125,-0.05490800000000001,-70.14379421270318,3.9141961547420885e-18,10
100000,targeted_world,0.5,none,0.0,0,post_failure,accuracy_macro,B6,B2,0.5739999449986404,0.6052100105306345,-0.031210065531994124,-0.031818103850178345,-0.03051871901465728,-28.176444474879595,1.431799418066375e-14,10
100000,targeted_world,0.5,none,0.0,0,post_failure,iss,B6,B2,0.6860547661781311,0.9999919831752777,-0.3139372169971466,-0.31444424718618397,-0.3134449996054173,-369.53681357137333,1.2529672944865072e-24,10
100000,targeted_world,0.5,none,0.0,0,post_failure,iss,B6,B4,0.6860547661781311,0.8239729225635528,-0.13791815638542176,-0.13936085179448127,-0.13651229545474053,-57.0772258083109,2.5015798599103823e-17,10
100000,targeted_world,0.5,none,0.0,0,post_failure,iss,B7,B2,0.6862511217594147,0.9999919831752777,-0.31374086141586305,-0.31425476521253587,-0.31320961460471153,-353.7024241286696,1.858299557583905e-24,10
100000,targeted_world,0.5,none,0.0,0,post_failure,knowledge_survival,B7,B3Q,0.8812675000000001,0.8988685000000001,-0.017601,-0.017981999999999998,-0.017220487499999992,-27.16705520945539,1.9875704468439433e-14,10
100000,targeted_world,0.5,none,0.0,0,post_failure,accuracy_macro,B7,B3Q,0.7608703586863629,0.8059712792829732,-0.045100920596610264,-0.045585764724907586,-0.04460930967855355,-53.62159209575695,4.3879074336022374e-17,10
100000,targeted_world,0.7,none,0.0,0,post_failure,knowledge_survival,B6,B2,0.6657354999999999,0.8757999999999999,-0.21006450000000002,-0.21083556250000005,-0.20947596250000006,-177.29208475513352,9.302846168971164e-22,10
